id,name,description,x,y,type
71,university_1926238933536,university,51.77719534895555,19.527509773141883,outdoor
72,bowlingPlace_1926238933584,bowlingPlace,51.78378949717308,19.49219421941277,outdoor
73,restaurant_1926238933632,restaurant,51.74531409963653,19.44501431178893,outdoor
74,park_1926238933680,park,51.78666612502805,19.473505773105153,outdoor
75,cinema_1926238933728,cinema,51.75187826332897,19.446541655335828,outdoor
76,parking_1926238933776,parking,51.72528579857658,19.483547441839765,outdoor
77,stadium_1926238933824,stadium,51.724178501921365,19.432412903037697,outdoor
78,park_1926238933872,park,51.762947134022575,19.46945720003563,outdoor
79,cafe_1926238933920,cafe,51.74271052739863,19.44615261940222,outdoor
80,stadium_1926238933968,stadium,51.73234845547658,19.432314511922694,outdoor
81,restaurant_1926238934016,restaurant,51.75412072044229,19.46322704653164,outdoor
82,library_1926238934064,library,51.75767719514749,19.46272828129912,outdoor
83,parking_1926238934112,parking,51.76489538595289,19.392767263885986,outdoor
84,cafe_1926238934160,cafe,51.74163696526523,19.45613288239789,outdoor
85,park_1926238934208,park,51.74875172638082,19.47671777570258,outdoor
86,cinema_1926238934256,cinema,51.76123743142909,19.45606834984398,outdoor
87,cinema_1926238934304,cinema,51.776633520531476,19.44939207530816,outdoor
88,bowlingPlace_1926238934352,bowlingPlace,51.69315658950962,19.49548151337903,outdoor
89,cinema_1926238934400,cinema,51.76409897443916,19.449892824824072,outdoor
90,bowlingPlace_1926238934448,bowlingPlace,51.72505634929033,19.52512927502305,outdoor
91,cinema_1926238934496,cinema,51.758277746186465,19.45399699218789,outdoor
92,bowlingPlace_1926238934544,bowlingPlace,51.784952558756025,19.521750934050388,outdoor
93,library_1926238934592,library,51.8135905406132,19.40925344071788,outdoor
94,cafe_1926238934640,cafe,51.792107989731925,19.437038449218576,outdoor
95,library_1926238934688,library,51.73375625537662,19.41781352845383,outdoor
96,shop_1926238934736,shop,51.788190530533356,19.385749618888493,outdoor
97,park_1926238934784,park,51.7627469981603,19.447747277895722,outdoor
98,cafe_1926238934832,cafe,51.70688921902196,19.501743326015475,outdoor
99,library_1926238934880,library,51.733336881107746,19.43646879953959,outdoor
100,cinema_1926238934928,cinema,51.763487612915746,19.461660787488157,outdoor
101,library_1926238934976,library,51.73767890622483,19.466192545757906,outdoor
102,parking_1926238935024,parking,51.81842707253472,19.41105463226998,outdoor
103,university_1926238935072,university,51.76394370002687,19.469295762866846,outdoor
104,university_1926238935120,university,51.79378337423422,19.45159280416431,outdoor
105,restaurant_1926238935168,restaurant,51.72975472970857,19.395394176094758,outdoor
106,cinema_1926238935216,cinema,51.7525127401477,19.464286501232873,outdoor
107,university_1926238935264,university,51.747825832970804,19.474319430752615,outdoor
108,stadium_1926238935312,stadium,51.81484191528661,19.405190451455216,outdoor
109,university_1926238935360,university,51.70305805855264,19.457074847243927,outdoor
110,shop_1926238935408,shop,51.79271083312772,19.402515111022897,outdoor
111,park_1926238935456,park,51.760129451909634,19.459906990667346,outdoor
112,park_1926238935504,park,51.759760935903635,19.460745009149345,outdoor
113,cafe_1926238935552,cafe,51.76434424511487,19.49015935078244,outdoor
114,shop_1926238935600,shop,51.78844570205986,19.463845265200053,outdoor
115,shop_1926238935648,shop,51.76055466595705,19.45815627913166,outdoor
116,stadium_1926238935696,stadium,51.75968612781667,19.4474638745092,outdoor
117,park_1926238935744,park,51.69693071063828,19.43699962916121,outdoor
118,cinema_1926238935792,cinema,51.82676573238931,19.459822419986008,outdoor
119,cinema_1926238935840,cinema,51.71352688881462,19.49927463268288,outdoor
120,university_1926238935888,university,51.784672504400625,19.51316108931494,outdoor
121,library_1926238935936,library,51.82116384914031,19.486844021927197,outdoor
122,parking_1926238935984,parking,51.784842894175924,19.463611682141455,outdoor
123,university_1926238936032,university,51.75642024539389,19.42090134795063,outdoor
124,library_1926238936080,library,51.771052011795476,19.448704465557437,outdoor
125,university_1926238936128,university,51.75494009660296,19.45925552616499,outdoor
126,park_1926238936176,park,51.76205145823794,19.47321369426029,outdoor
127,restaurant_1926238936224,restaurant,51.76647060293954,19.453591517552237,outdoor
128,bowlingPlace_1926238936272,bowlingPlace,51.760698045312445,19.40682397451049,outdoor
129,stadium_1926238936320,stadium,51.757413254983426,19.463490499764553,outdoor
130,university_1926238936368,university,51.73892722049788,19.48460067779237,outdoor
131,cafe_1926238936416,cafe,51.7514172834022,19.431637237177643,outdoor
132,bowlingPlace_1926238936464,bowlingPlace,51.74214359260101,19.43013969017305,outdoor
133,stadium_1926238936512,stadium,51.82966555026903,19.424379678589908,outdoor
134,university_1926238936560,university,51.78382473918479,19.455100109458133,outdoor
135,shop_1926238936608,shop,51.83068335747876,19.433916685568743,outdoor
136,library_1926238936656,library,51.756680334780086,19.45816485161114,outdoor
137,university_1926238936704,university,51.74414556942221,19.405315581107374,outdoor
138,parking_1926238936752,parking,51.78670421793701,19.45815333810361,outdoor
139,bowlingPlace_1926238936800,bowlingPlace,51.760759459299614,19.458309937592592,outdoor
140,cafe_1926238936848,cafe,51.76918478955522,19.534750879811664,outdoor
141,cinema_1926238936896,cinema,51.73610666079796,19.509104852837364,outdoor
142,cinema_1926238936944,cinema,51.77915823325091,19.39683174214729,outdoor
143,restaurant_1926238936992,restaurant,51.78391383444375,19.469053276118586,outdoor
144,shop_1926238937040,shop,51.736166326032816,19.442374077931724,outdoor
145,park_1926238933344,park,51.75270637087024,19.500989251438956,outdoor
146,stadium_1926238933296,stadium,51.761198767897035,19.379797213290427,outdoor
147,cafe_1926238933248,cafe,51.79272036457035,19.469301442698274,outdoor
148,bowlingPlace_1926238933200,bowlingPlace,51.78249656083789,19.51099351711955,outdoor
149,university_1926238933152,university,51.77671994163302,19.44159182404882,outdoor
150,restaurant_1926238933104,restaurant,51.77375515116594,19.428196369262103,outdoor
151,parking_1926238933056,parking,51.77300107939114,19.506419089127654,outdoor
152,restaurant_1926239027264,restaurant,51.77726580144438,19.45808801570277,outdoor
153,library_1926239027648,library,51.71000747202924,19.45280731585667,outdoor
154,university_1926239027696,university,51.72772073015259,19.400495320514892,outdoor
155,restaurant_1926239027744,restaurant,51.82754286728411,19.44561954440273,outdoor
156,university_1926239027792,university,51.782856824095596,19.443376683447376,outdoor
157,stadium_1926239027840,stadium,51.789066615433924,19.47620839781814,outdoor
158,restaurant_1926239027888,restaurant,51.8047481931199,19.466443803083454,outdoor
159,cafe_1926239027936,cafe,51.77433008502342,19.380241783541827,outdoor
160,cafe_1926239027984,cafe,51.8082359438519,19.43284034460142,outdoor
161,bowlingPlace_1926239028032,bowlingPlace,51.7745467648653,19.47098440993662,outdoor
162,restaurant_1926239028080,restaurant,51.747077650360154,19.48116612023519,outdoor
163,restaurant_1926239028128,restaurant,51.784006774131555,19.45359990925989,outdoor
164,park_1926239028176,park,51.79661064775821,19.484180510389535,outdoor
165,park_1926239028224,park,51.695253294619526,19.48462810847587,outdoor
166,park_1926239028272,park,51.704280030585466,19.416122788332313,outdoor
167,cinema_1926239028320,cinema,51.7270456501914,19.40873507213264,outdoor
168,parking_1926239028368,parking,51.72227141325504,19.451963557147284,outdoor
169,library_1926239028416,library,51.75118625821415,19.41733485296144,outdoor
170,university_1926239028464,university,51.74837329893444,19.483703999920785,outdoor
171,university_1926239028512,university,51.69131279357938,19.447939252352256,outdoor
172,stadium_1926239028560,stadium,51.67959310987733,19.44975418340956,outdoor
173,university_1926239028608,university,51.745780424240905,19.410450866380152,outdoor
174,parking_1926239028656,parking,51.75005432299504,19.480961513076423,outdoor
175,stadium_1926239028704,stadium,51.796847190710515,19.496362622943472,outdoor
176,shop_1926239028752,shop,51.757679519158884,19.459170632582367,outdoor
177,university_1926239028800,university,51.805935775592424,19.518494242165808,outdoor
178,cafe_1926239028848,cafe,51.75642791485443,19.494150922905323,outdoor
179,bowlingPlace_1926239028896,bowlingPlace,51.75127639573587,19.472135773875422,outdoor
180,stadium_1926239028944,stadium,51.78169183767069,19.470007927220298,outdoor
181,bowlingPlace_1926239028992,bowlingPlace,51.8009432341781,19.473831655588047,outdoor
182,shop_1926239029040,shop,51.760869150494095,19.459489527687428,outdoor
183,cinema_1926239029088,cinema,51.75468895389091,19.486998458458103,outdoor
184,restaurant_1926239029136,restaurant,51.734139652098186,19.46735479756147,outdoor
185,park_1926239029184,park,51.695542212428464,19.503496183608878,outdoor
186,cinema_1926239029232,cinema,51.755924187061424,19.4697720241036,outdoor
187,restaurant_1926239029280,restaurant,51.826139324507466,19.497599121038313,outdoor
188,bowlingPlace_1926239029328,bowlingPlace,51.751783260536726,19.510142737793444,outdoor
189,university_1926239029376,university,51.726490528534356,19.47380615871351,outdoor
190,parking_1926239029424,parking,51.7747613087515,19.495031753701742,outdoor
191,shop_1926239029472,shop,51.76069825086245,19.469954997725655,outdoor
192,park_1926239029520,park,51.782298414871946,19.48708052394716,outdoor
193,university_1926239029568,university,51.773425033513945,19.430888646535028,outdoor
194,university_1926239029616,university,51.78878444303657,19.474314118428197,outdoor
195,cinema_1926239029664,cinema,51.773300398417945,19.401359050405883,outdoor
196,cinema_1926239029712,cinema,51.735925617960774,19.465900445824737,outdoor
197,cinema_1926239029760,cinema,51.77048300402867,19.467137685802562,outdoor
198,library_1926239029808,library,51.74147534021977,19.446024445178708,outdoor
199,cafe_1926239029856,cafe,51.75374539783716,19.425049771618777,outdoor
200,library_1926239029904,library,51.76649071938,19.466429868069643,outdoor
